,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9986598659865986,0.0006676726757207481,0.0,0.0,0.0,0.00066297404422168,0.0,0.0,0.0
2,0.0,0.0006700670067006701,0.9984964864683783,0.0,0.0,0.0,0.0008239947264337508,0.0,0.0,0.0
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0006676726757207481,0.0,0.9988280085456761,0.0,0.0004943968358602505,0.0,0.0,0.0
5,0.0,0.0003367003367003367,0.0020040180361623255,0.000167897918065816,0.0,0.9974981641648308,0.0,0.0,0.0,0.0
6,0.0,0.000505050505050505,0.001836849864982118,0.0,0.0,0.0,0.9976852582398361,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,0.0003367003367003367,0.00033433634236041456,0.0,0.0,0.0,0.0008277729895084301,0.0,0.9985145394438841,0.0
9,0.0,0.0,0.0008358408559010365,0.0,0.0,0.0,0.00016479894528675015,0.0,0.0,0.9989966555183947
