,0,1,2,3,4,5,6,7,8,9
0,0.9402546205211468,0.0011841006709551803,0.0010001067891804891,0.004500605562284025,0.02511369601967249,0.0016576582343472653,0.000343878954607978,0.021499188165854832,0.0013275736967903484,0.003012433790465827
1,0.003017544428910687,0.6345537971865924,0.03935820258140897,0.004168379648662762,0.13859168070966055,0.0005070993914807302,0.1050886077751343,0.001999001999001999,0.051591310038697935,0.021557104223008113
2,0.0001684068710003368,0.031625519839924926,0.6465252011909272,0.012010133445927176,0.10642207483067284,0.0008264953264173112,0.11218728368545708,0.021331687998354665,0.02913015023901662,0.039571698324558736
3,0.006334009664809764,0.008180215397943972,0.007327226829442566,0.9051461682907589,0.0257678009671774,0.0026671894357960827,0.00581324481156501,0.01816385149718483,0.015351126792624629,0.005169411061859574
4,0.013200798440811292,0.011481024543591857,0.013015167508441734,0.0008338981544239381,0.9076646297472617,0.000497764228455444,0.02534895039067852,0.005333005333005333,0.006140806396539951,0.016849759698729948
5,0.07653056065208741,0.02060740890761614,0.057497528347193516,0.06017677974199713,0.0404621585952235,0.6272779464775096,0.05777010735429408,0.032496865830199166,0.016477741577509676,0.010684205192214346
6,0.0001684068710003368,0.03813837921211648,0.055521428454749444,0.002001133345926066,0.07109151735011707,0.00033339867947451034,0.8015251231825129,0.006497506497506498,0.0164901903596631,0.007507081019666832
7,0.013183574379442072,0.001000413615451455,0.0034883169191732583,0.0031694796608851207,0.022779988255893502,0.0003287310979618672,0.006754796955714797,0.9415094415094415,0.0016547988276804006,0.00616955508259856
8,0.02670740731315866,0.0323066347764448,0.02302312502479431,0.022514139045989402,0.038588413518791234,0.004155814539649772,0.0653354443556696,0.014165847499180833,0.7617089688140224,0.012021731129282617
9,0.011032177991449975,0.007152679457806944,0.018524366879619038,0.0016689074323048034,0.07266143590149353,0.000497764228455444,0.006521466410188427,0.014999348332681666,0.006329316526291828,0.8605305830706289
