,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9827318412416062,0.0054727582294741145,0.0,0.0,0.0,0.010695406430000163,0.0,0.0010221465076660989,0.0
2,0.0,0.0036721988773026812,0.9802434944839011,0.0,0.00016512549537648613,0.0001649620587264929,0.015377681643732169,0.00016490765171503957,0.0003334898883086782,0.0
3,0.0,0.0,0.0,0.9996676636756398,0.0,0.0,0.00016795431642593214,0.00016490765171503957,0.0,0.0
4,0.0,0.0035174448617277037,0.00215619773074983,0.0,0.9896190957078927,0.0,0.004689942331054792,0.0,0.0,0.0
5,0.000830036890528468,0.002357706599944811,0.008620456857208868,0.0009980089820808388,0.0,0.9822388257235022,0.004837451001286631,0.0,0.00017035775127768313,0.0
6,0.0,0.006541955119446207,0.009967017759334661,0.0,0.0,0.0001684068710003368,0.9832914623537317,0.0,0.0,0.0
7,0.0,0.00016909029421711193,0.00016452780519907864,0.0,0.0,0.0,0.0,0.9996701846965699,0.0,0.0
8,0.0,0.0020099684924158308,0.0019916699255507512,0.00016716817118020728,0.0,0.0,0.015703367453486987,0.0,0.9800309033963166,0.0
9,0.0,0.0021742800270855645,0.0019873358597602996,0.0,0.00033647375504710633,0.0,0.0004987515377292732,0.0,0.0,0.9950151213172347
