,0,1,2,3,4,5,6,7,8,9
0,0.7915931768236741,0.0006632930471798155,0.0,0.018181118153739278,0.06983022033578151,0.008851998166347587,0.0121651788318455,0.07549530198120794,0.0023356593626383394,0.02083441739949539
1,0.008664096892802026,0.3545774721056326,0.06350928633430804,0.011490960915210045,0.2878015311281237,0.004823677731696804,0.12500045833379167,0.0026666773333760005,0.0781601404506867,0.06328077780579672
2,0.005147696804614214,0.038811644221121835,0.35993895780248086,0.029967424248905982,0.22767364081823133,0.004951928887374805,0.13899547232880566,0.031492459303170545,0.08981176941197386,0.07307539896970353
3,0.027143088280266556,0.018843956560250487,0.012513450484217432,0.712852426636224,0.08649596106623407,0.01465065152365375,0.03283119949786616,0.05116587133015199,0.018844170852037868,0.02464866249584719
4,0.04432771017502436,0.01882673249888127,0.022166464659394404,0.01598586343296659,0.7231863687374305,0.002360555081230735,0.057326390659723996,0.03400946937121082,0.011177163429485755,0.07071446964814881
5,0.14149654360673924,0.02081316682814687,0.06864113774762559,0.09536038056637605,0.08783375370837454,0.42345813147350075,0.060667060667060665,0.043003505347354726,0.02965020667585226,0.02903696231986156
6,0.006663869311352758,0.062185362237012196,0.08734247766252919,0.006161636038956674,0.20780619784664273,0.0011802775406153676,0.5585093918427251,0.01749973666561333,0.036974976665629586,0.0155731941459093
7,0.050374620401254545,0.0029968755552676235,0.003165780634769518,0.014164068136510808,0.09199546661629573,0.0019927572286231672,0.032830199496866164,0.7653577280975791,0.0033379261300502247,0.03376515858053378
8,0.05272599904700268,0.05530134939964145,0.049975799128768636,0.05916376201312075,0.10047944977166412,0.023528333276444005,0.0895025895025895,0.021672086688346755,0.5007300324458864,0.04673058987875804
9,0.03935203294241478,0.01629373980932853,0.01647559312135237,0.01116817018993762,0.18196313292369914,0.0013427734782169277,0.016168516168516167,0.030819789945826452,0.010336014933997066,0.6762578169509255
