,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9995005500061112,0.0,0.0,0.0,0.0,0.0005040367406543095,0.0,0.0,0.0
2,0.0,0.00016722408026755852,0.9990077131540547,0.0,0.0,0.0,0.000829981981853788,0.0,0.0,0.0
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.00017094017094017094,0.0,0.9996640913671482,0.0,0.00017053206002728513,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.9996686547382372,0.00034106412005457026,0.0,0.0,0.0
6,0.0,0.0008327870309670106,0.0003418803418803419,0.0,0.0,0.0,0.9988213944586641,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0003243593902043464,0.0,0.0,0.0,0.999677211103938,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.00017053206002728513,0.0,0.9998337213169272,0.0
9,0.0,0.0,0.00016260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.9998358502954694
