,0,1,2,3,4,5,6,7,8,9
0,0.9991679940835134,0.0,0.0,0.0,0.0,0.0001677289500167729,0.0,0.0004982789152899174,0.0,0.00016983695652173913
1,0.0,0.913281552867309,0.021009189082701746,0.00016644474034620507,0.01080469609677541,0.0,0.028967187233316264,0.0,0.023493597321950794,0.002176758479399044
2,0.0,0.01517930328039619,0.9187561021382525,0.0003333339259269794,0.015126574535485573,0.0,0.02430822239289981,0.0016597443975847918,0.018323143685588773,0.006240396653767357
3,0.00016622340425531914,0.0006676726757207481,0.0006656726577205861,0.9921713194156789,0.0018275895518880426,0.0003354579000335458,0.00016801075268817206,0.00248428265615999,0.0014988915535849843,0.0
4,0.000501336898395722,0.006007054063486571,0.007002063018567167,0.0,0.976031492209785,0.0,0.00781916709336064,0.00033337126357487786,0.0016666696296348971,0.0006731234350102436
5,0.014318324041415406,0.00833440834300842,0.041185537336502695,0.011161575398356265,0.007475866317449555,0.8808136637480681,0.012982164191841611,0.0034808404867398245,0.019660479396407818,0.00033967391304347825
6,0.0,0.02886709313717157,0.07070630302339387,0.00016688918558077436,0.01145972819334814,0.0,0.8627592165898618,0.0,0.02549493421321638,0.0008305116093785568
7,0.00016622340425531914,0.0006676726757207481,0.0008338408379008744,0.0,0.0008322074448314634,0.0,0.0003333546680320874,0.9968454188565454,0.00016644474034620507,0.00016983695652173913
8,0.0008328948116964386,0.01067176271253108,0.007673735730288239,0.0,0.001491906436748734,0.0,0.01631837770950674,0.0013228171738651155,0.9615112649089154,0.00016983695652173913
9,0.0,0.004831876820224715,0.007837903874468203,0.0,0.00797705754248625,0.0,0.0009973971667520056,0.0006667425271497557,0.0016662251844003278,0.9758982685522422
