,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9878621965549139,0.0030433421138722177,0.0,0.00016672224074691563,0.0,0.008054210248305459,0.0,0.0006635064454356235,0.0003278688524590164
2,0.0,0.001494204021767211,0.991578952984933,0.0,0.0,0.0,0.006706266654115941,0.0,0.0,0.0001639344262295082
3,0.0,0.0,0.00017024174327545113,0.9996739484838604,0.0,0.0,0.0,0.00016891891891891893,0.0,0.0
4,0.0,0.0004991791461453203,0.0006739638847398369,0.0,0.9968330552036728,0.0,0.0020051897328684527,0.0,0.0,0.0
5,0.0004921259842519685,0.0008291873963515755,0.002709861715683283,0.000666999351120798,0.0,0.9931602100625956,0.002019526011510587,0.0,0.0001682935038707506,0.0
6,0.0,0.0021608873555172214,0.0037032998218881194,0.0,0.0,0.0,0.9939557582441103,0.0,0.0001682935038707506,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.00016404199475065617,0.0006650166254156353,0.00034048348655090226,0.0,0.0,0.0,0.004343781294623751,0.0,0.9944849846524547,0.0
9,0.0,0.0008291873963515755,0.0016814081676686087,0.0,0.00033344448149383126,0.0,0.0005024921231039577,0.0,0.0,0.996699083078633
