,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9927820536303351,0.00283520937900975,0.0,0.0,0.0,0.004177111714501939,0.0,0.00016627868307283005,0.0
2,0.0,0.001345293074719338,0.9898887773846423,0.0,0.0001684068710003368,0.0,0.008517836739805057,0.0,0.00016627868307283005,0.0
3,0.0,0.0,0.0,0.9998310810810811,0.0,0.0,0.0,0.0001644736842105263,0.0,0.0
4,0.0,0.0025094206081471586,0.0013302354142203732,0.0,0.993494138651916,0.0,0.002498200253581187,0.0,0.00016627868307283005,0.0
5,0.0,0.0015264586160108548,0.003657341758268745,0.0001644736842105263,0.0,0.992026354134685,0.002669146996309617,0.0,0.0,0.0
6,0.0,0.0010060800489391478,0.005965112962222359,0.0,0.0,0.0,0.9928179589970043,0.0,0.00016627868307283005,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,0.0015206791018101437,0.0016571548519144956,0.0,0.0,0.0,0.011342041376334058,0.0,0.9855104211122927,0.0
9,0.0,0.0010060800489391478,0.0014985289180911238,0.0,0.0,0.0,0.0005006178416398709,0.0,0.0,0.9970008835571262
