,0,1,2,3,4,5,6,7,8,9
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.9991593272884618,0.00017006802721088434,0.0,0.0,0.0,0.0006623399715504979,0.0,0.0,0.0
2,0.0,0.0,0.9989862611711351,0.0,0.0,0.0,0.0009912873399715505,0.0,0.0,0.0
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.00017006802721088434,0.0,0.9998339422118898,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0011838068560757638,0.0,0.0,0.9986673320006654,0.00016891891891891893,0.0,0.0,0.0
6,0.0,0.0005072708826513358,0.0006802721088435374,0.0,0.0,0.0,0.9988486842105263,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.00016891891891891893,0.0,0.9998288843258043,0.0
9,0.0,0.0,0.0003401360544217687,0.0,0.0,0.0,0.00016891891891891893,0.0,0.0,0.9995010355415368
